taxon,lfc_(Intercept),lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (1X),se_(Intercept),se_TreatmentSterile feed,se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (1X),W_(Intercept),W_TreatmentSterile feed,W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (1X),p_(Intercept),p_TreatmentSterile feed,p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (1X),q_(Intercept),q_TreatmentSterile feed,q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (1X),diff_(Intercept),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (1X),passed_ss_(Intercept),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (1X)
Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae_Paenibacillus,-0.5010500497928387,-1.792613292414953,1.9871784350527102,0.8567379796692528,0.48407327997472627,1.0027388045156487,0.8235328670855643,0.8828407194000525,-1.0350706608284572,-1.7877170847904267,2.412992261116695,0.9704332399296918,0.34053967521597484,0.12404433742158227,0.05236013932937014,0.3693084652121481,0.4540529002879664,0.21566625298924003,0.22046374454471637,0.580283945022707,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Galbitalea,-0.4362478443638845,0.012279049888969279,0.6719943254711976,0.5712409964470831,0.33765075443595466,0.6384283972283742,0.5188066882094802,0.7738286114468961,-1.292009091146964,0.019233245172483926,1.2952692028516495,0.7382009245936036,0.23737078649153126,0.9851917734597891,0.23630583970655844,0.484400065845501,0.36092043373766586,0.9851917734597891,0.5109315453114778,0.6352787748793455,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Taibaiella,0.08116408290690313,-0.4338298112774126,0.7226937025448265,-0.848254773854323,0.4789259554319408,0.6790521117535716,0.5982183865817742,1.1424454593742472,0.1694710465915377,-0.6388755793087787,1.2080767137137083,-0.7424903892733211,0.869633081538981,0.5407595074126373,0.2615148041133268,0.4790216582989294,0.9154032437252431,0.6361876557795734,0.5505574823438458,0.6352787748793455,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium,-1.5195236411878215,1.4595066986890879,0.562732779490282,2.992039646527909,0.3570407369560114,1.061816939557779,0.6678983332582981,0.8974283776955989,-4.255883107744738,1.374537026407713,0.8425425719286155,3.334014970878029,0.005345403008888625,0.21840300736973142,0.4317811976116046,0.01572809567464361,0.02724537270986197,0.33600462672266374,0.6517452039420447,0.12254103562834742,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Kaistiaceae_Kaistia,0.2807416923387768,-1.5500726543536982,0.9073972904061307,-1.6750896520802079,0.806669521814348,0.9629476288598877,1.0105362497372417,1.2518110102622784,0.3480256595133744,-1.6097164662931418,0.8979364081615786,-1.3381330235538067,0.7397059219492403,0.1585852061698954,0.40381026270731946,0.22933226436440976,0.810636626793688,0.25373632987183264,0.651547045636994,0.44747758900372636,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella,-0.6070822775797534,0.6872945691794582,0.8588770963210687,0.6231274143661507,0.4858994073812752,0.7589798188131992,0.760541385698369,0.7137612404094331,-1.2493990903417351,0.9055505194514477,1.129296988266329,0.8730194063335628,0.25167464035572756,0.39527252106519384,0.29598132729892074,0.41159695203720337,0.36092043373766586,0.5387962291065983,0.5722821707544173,0.608812150614001,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,0.01696513356284076,-1.1279479317074252,0.7871846697872025,-0.44557894586931807,0.312402936156503,0.7105213889918699,0.5336834134778643,0.8242463180543035,0.05430529485914248,-1.5874932819514764,1.475003063440443,-0.5405895496398956,0.9582093247770533,0.15642310667602902,0.1837140306667069,0.605556140094805,0.9703385567362566,0.25373632987183264,0.44536734707080466,0.7340074425391575,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Paludibacteraceae_NA,-1.0223473460039847,1.6774123036227746,0.7562246860685193,1.2084753846829857,0.4818189005745237,0.7874766264109853,0.7784140201044439,1.0664623260633295,-2.1218498169850366,2.13011059295534,0.9714941747414219,1.1331627523532632,0.07152585596779648,0.0706586583668044,0.3636665539342905,0.29446058961257016,0.15612743970560455,0.1449408376754962,0.6310369143520206,0.5234854926445691,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Camelimonas,0.3511425333501505,-0.7077954334020286,0.14524720303644487,-1.0767564539943144,0.4680921516688953,1.0958273362997517,0.8229317282512784,1.1040468915232666,0.7501568485996128,-0.6459005081877414,0.17649969985370925,-0.9752814506897445,0.4746418422051334,0.536426904102447,0.8642877121064877,0.357985076261081,0.5933023027564167,0.6361876557795734,0.8873859279553776,0.580283945022707,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanobrevibacter,-2.304310016102845,4.141377560470566,1.6772283252005085,3.1638996277810043,0.6502843305218259,0.8622050981241642,1.0467333268605419,0.8191222688395478,-3.543542275197886,4.803239472233062,1.602345394152114,3.862548667201183,0.007580548789665083,0.0013499367141735095,0.1477468957427032,0.004791601534627367,0.03567317077489451,0.015427848161982966,0.4075776434281468,0.06756172134928012,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium,1.4023229779507151,-3.6574197652223224,-0.28690517424053547,-1.8997015232992986,0.5833282048044846,0.9939100477152236,1.0728458951023714,1.6195840956381755,2.40400338334529,-3.679829752833177,-0.2674244041481455,-1.1729563956669669,0.042907829444655196,0.006220679722476192,0.7959075082668094,0.27455263815905606,0.11466220366557335,0.026192335673583967,0.8489680088179301,0.5107956058773135,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas,1.5066115109590736,-3.2909911681389725,-1.575373711495608,-2.103028457418328,0.4629740669983457,0.6728703458662892,0.6658920737747519,0.8623508310341507,3.2542028125399454,-4.890973704454124,-2.365809375932746,-2.4387156383862103,0.013975867236443786,0.001771274265618257,0.04991291408978862,0.04484337150092592,0.055903468945775144,0.015744660138828952,0.22046374454471637,0.20702383730584972,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae_NA,1.8505841286675901,-3.368175002765451,-2.0062740331069255,-2.8819051776539206,0.2950317500016734,0.8470771861164629,0.6003429098515934,1.4004520946434755,6.272491447639427,-3.9762315146359843,-3.3418801158206106,-2.0578391711339408,4.150275659123825e-4,0.005349563628868296,0.012387719891331797,0.07861545237663708,0.005440177291475596,0.026192335673583967,0.11011306570072708,0.2858743722786803,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Paludibacteraceae_H1,-1.1990425832153857,1.66645408577564,1.278632898015091,1.373374811297583,0.35734791139219463,0.6336309252376898,0.8245770297630893,0.6735415204784689,-3.3553927278993347,2.6300075002660486,1.5506530643746614,2.039035114452882,0.015316728744293615,0.03905921947613292,0.1719644700066099,0.08756131215026815,0.05834944283540424,0.09328862952082201,0.4299111750165247,0.30456108574006313,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_NA_NA,-1.3144426040637738,0.3666281099192654,2.510651820618594,1.6660792419349928,0.2985425056297041,0.5222409662011975,0.5371490437371386,1.8554666347513051,-4.402865854198119,0.7020286297839358,4.674032002646954,0.8979300466689898,0.0031459005421226403,0.5053268060648965,0.0022766999962274444,0.39905306046308736,0.01935938795152394,0.621940684387565,0.04629259702536088,0.608812150614001,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_NA_NA_NA,-0.5041597773287068,1.678735354299565,-0.9581999825444076,1.235788199917547,0.38456111095712286,0.8610118365514768,0.67011239296053,0.7760676623161712,-1.3110004183052162,1.9497238981327285,-1.429909359400321,1.5923717221116283,0.23779528087670015,0.09909689028351454,0.202684096321064,0.16240798273233112,0.36092043373766586,0.1843663075042131,0.45467764008779155,0.3746472301763615,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_NA,0.2179405020277313,-0.8794797299053904,0.4604855732192667,-0.6875024023840994,0.3056775147635773,0.5160021250864751,0.6380583946892079,1.4838230076519492,0.7129752484290343,-1.7044110617916568,0.7216981659548023,-0.4633318117044337,0.49612849603005105,0.12670392363117852,0.4910324117832553,0.6554707955337633,0.6106196874216013,0.21566625298924003,0.6772860852182833,0.7561241528400726,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA,-1.9865752650287574,3.392679220448646,1.4546775106193364,2.155220584452141,0.9389181650533271,1.0866440194955167,1.2839140541145886,1.5185567265592037,-2.1158130058288167,3.122162510979193,1.1330022488323874,1.4192558939404991,0.07873768343871755,0.02052831478317097,0.30044813964606915,0.20562547289450395,0.16151319679736933,0.0656906073061471,0.5722821707544173,0.42179584183487984,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NA_NA,-0.693202495408153,0.8839024977120543,0.47460122799535104,1.2240492593864052,0.35664908897281006,0.6541901763594676,0.6016848303244103,0.6835293376300161,-1.9436541879432667,1.351139973747272,0.7887870926369547,1.7907779403156565,0.09993431759907456,0.22537190178198918,0.4602586503049777,0.12351976151287626,0.18592431181223174,0.34018400268979504,0.6575123575785395,0.34074416969069315,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Elusimicrobiota_Endomicrobia_Endomicrobiales_Endomicrobiaceae_Endomicrobium,-1.3834106429469497,3.4179573509355676,-0.5554110803520579,2.4190261797662336,0.635024379060271,0.8185982758775286,0.9665380219189026,0.8964867934950677,-2.1785157996519193,4.175378145368745,-0.5746396600615673,2.6983400060310454,0.07220894086384211,0.005843455115615689,0.5864189623653894,0.03565466204849824,0.15612743970560455,0.026192335673583967,0.7217349315388902,0.17827331024249118,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter,2.444039857295837,-4.365978987128964,-2.4300067127873004,-3.644808279324409,0.34197907243242004,0.8788666660829187,0.7199870834732206,0.6188088535255194,7.146752694286035,-4.967737605282034,-3.375069870788429,-5.890038997598309,1.8588697827636342e-4,0.0016233232689141965,0.011838079053295252,6.055401075027967e-4,0.0037177395655272685,0.015744660138828952,0.11011306570072708,0.03038212852443769,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_NA,0.19768362718799426,-0.17498278705755654,-0.2023580039517414,-0.6481282687019775,0.33126163629342525,0.9755359884696979,0.532077150596564,0.8674092765466087,0.5967597980856735,-0.17937091929540008,-0.3803170343339456,-0.7472000660199897,0.56716786963732,0.8621062379153436,0.7136091033374661,0.476327916958201,0.6672563172203765,0.884211526067019,0.8040665953098209,0.6352787748793455,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,-1.0302306776326722,0.5647773083280944,2.5125023411987577,0.5403378637456608,0.43062907440253173,0.6015847371983517,0.9469581721575406,1.085945177201772,-2.3923853238707733,0.9388158864507207,2.6532347627079407,0.4975737957030075,0.04800024026293972,0.37908071556613593,0.03278739674560824,0.6340317072613616,0.1163642188192478,0.5320431095665066,0.17734003928874392,0.7561241528400726,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Oscillospirales_NA_NA,-0.8686755284572005,1.6760117597789168,0.47681873853717305,0.9258185450533158,0.28402725028140247,0.6915474986251664,0.5430653492423344,1.0603789682506675,-3.0584231886079687,2.4235670913580316,0.8780135561998454,0.8731015729033751,0.01836413895660729,0.04585143556055275,0.40905933016642126,0.4115551091795876,0.06677868711493559,0.10189207902345057,0.651547045636994,0.608812150614001,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium,0.0744892736836931,-1.9200270803123052,0.39384291788008474,0.4964584259428856,0.5150708543997227,1.044724359596535,0.7207023379996081,0.8481915825363063,0.14461946943300624,-1.837831254412222,0.5464709868615674,0.5853140212242497,0.8897468659920518,0.11572544631166629,0.6044530051638206,0.5796681953069881,0.9244123283034303,0.2057341267762956,0.7217349315388902,0.7195989502667359,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Legionellaceae_Legionella,-0.6338833498705169,1.5501379985307684,0.7582238217157385,-0.007562971723737849,0.26631181137251164,0.498266492334063,0.7995534196388786,0.8717211018222917,-2.380229951512941,3.111062097050423,0.9483091474465749,-0.008675907590085654,0.04452969160993272,0.014422304070795998,0.37073418718181206,0.9932901647562613,0.11491533318692314,0.05016453589842086,0.6310369143520206,0.9932901647562613,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_NA,0.20798970250089324,-1.038529137205342,-0.8457991398726921,1.2432534734242784,0.9441036625423211,1.1317360548792998,1.2292880665695536,1.4307917340512872,0.22030388266984371,-0.9176425304538889,-0.6880398198552239,0.8689269331351291,0.8343471796551202,0.4009041157573876,0.5220398110143522,0.4246244756537915,0.8899703249654615,0.5387962291065983,0.6846423751007896,0.608812150614001,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas,-0.4885410385027435,1.584422285385125,0.7560311344101959,-0.6210238167436462,0.24143133372761735,0.7911967728855108,1.122262166832778,0.7784319632861603,-2.0235196109793896,2.0025641404055587,0.6736671312228668,-0.7977881767880989,0.0776337041743309,0.08019701129307398,0.5195081321134529,0.4480243408812581,0.16151319679736933,0.1564819732547785,0.6846423751007896,0.6179646081120802,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus,-0.7058711519940092,1.748166489057281,0.02543109768462284,0.4846248934615332,1.0826512951089755,1.4763048981336677,1.1804312290388148,1.2260446666873115,-0.6519838429814643,1.1841500297582825,0.021543904514734435,0.39527507164233777,0.5385700823134634,0.28113295902108143,0.9835103715555221,0.7063102725333261,0.6430687550011502,0.4016185128872592,0.9835103715555221,0.7740386548310423,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_NA_NA_NA,-0.9368568201262808,1.1000747184561723,1.1395194077125406,1.2730986033771121,0.4862930794944428,0.6116783678127891,0.8250960894607468,0.8109503341812484,-1.9265271492250116,1.798452873835915,1.3810747890676462,1.5698848002355876,0.09020274513018862,0.10981234868527583,0.2046049380395062,0.15508202709049856,0.18040549026037725,0.1996588157914106,0.45467764008779155,0.3746472301763615,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_NA_NA_NA_NA,-1.3302628786577149,2.2443537027912024,-0.24395654114179666,2.6627940461086843,0.43473097999083327,0.7952494880710718,0.7587604094574448,0.7763294035987435,-3.059967979935004,2.8222007514082468,-0.3215198606846645,3.4299796372069222,0.028103039485054,0.037012648795021745,0.76082243129121,0.018635960718520188,0.0899297263521728,0.09253162198755437,0.8337780068944767,0.12254103562834742,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_NA_NA_NA_NA_NA,0.8639594413010623,-1.3918641886225525,-1.472077733137099,-1.0978406623966281,0.3048265265606594,0.6004515241055816,0.9474641706637703,1.0783526149586773,2.834265938234012,-2.318029237573908,-1.5537027981815896,-1.0180720546949271,0.025251275510974756,0.053549667641948955,0.16420144584477814,0.34253343432376154,0.08417091836991586,0.11578306517178152,0.4237456666962016,0.580283945022707,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Demequinaceae_Lysinimicrobium,0.2855795256584799,-0.5539788267788925,-0.5124293126154472,-0.4815501107465815,1.0660995474184292,1.228834793360635,1.1634787270654148,1.2133641864823106,0.2678732266137938,-0.4508163585308838,-0.4404286049199391,-0.39687186758219184,0.7977677394611042,0.6679555825299448,0.675050584242895,0.7051935547706054,0.8624516102282208,0.7320061178410353,0.7714863819918799,0.7740386548310423,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Elusimicrobiota_Elusimicrobia_Elusimicrobiales_Elusimicrobiaceae_Elusimicrobium,-1.1995495109667915,2.1375337948609645,0.704603451301144,1.5851166181030039,0.5512515805039739,0.8094536005895219,0.8483176822387024,1.0424047103102767,-2.1760472956288313,2.6407119485344275,0.8305891366565673,1.5206345505012024,0.09516412610245954,0.05753751988467334,0.4529058093723999,0.20299120039579585,0.18568609971211616,0.1211316208098386,0.6575123575785395,0.42179584183487984,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Paracaedibacterales_Paracaedibacteraceae_NA,0.6074445962779006,-0.8626117944182589,-0.92795066551833,-0.5369826587605981,0.46054328481011875,0.9583119347225743,0.7921806159940984,0.885071126017712,1.3189739516630863,-0.9001367541853478,-1.1713877451468002,-0.606711305990398,0.2443529624189498,0.4093050307468465,0.2942210985705354,0.570533567964193,0.36092043373766586,0.5387962291065983,0.5722821707544173,0.7195989502667359,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
