taxon,W,p_val,q_val,diff_abn,passed_ss
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Altererythrobacter,2.787667347942064,0.2189861961008604,0.31602713790241815,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_NA_NA,0.9379190774088351,0.9324384212149806,0.9452819256394294,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas,46.33804811480247,4.2206984611069504e-5,0.0038830425842183943,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium,0.5199655288292209,0.6393702125935227,0.7195358967413343,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Galbitalea,1.2561003219929978,0.7050496912076373,0.776573300301035,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Afipia,4.241942562742517,0.09074298751047381,0.16079396375866598,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia-Caballeronia-Paraburkholderia,3.108493114534712,0.1773732851797875,0.2631990683312976,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Micropepsales_Micropepsaceae_NA,10.132319418547539,0.008464873054577087,0.033313728507528194,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Taibaiella,21.376821378572632,7.109161437040241e-4,0.011218594405584181,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Thermomonas,22.38212813068508,6.046577705349217e-4,0.011218594405584181,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium,0.7940984800745358,0.9386325776745903,0.9489472213853001,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter,0.8783451747322191,0.9836494640745035,0.9863297078458236,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Dyella,6.087941111082092,0.03682844283022853,0.08551513638303872,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Kaistiaceae_Kaistia,24.319300983169764,4.5035420763893836e-4,0.010050792185494402,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_Methylophilus,6.128270875407107,0.03618448472918433,0.08481458840980785,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Micropepsales_Micropepsaceae_Micropepsis,2.608390098799782,0.24750278422502994,0.3489694428919962,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Weeksellaceae_Moheibacter,28.512780957219096,2.5417307584845746e-4,0.0070506081184934745,TRUE,TRUE
Bacteria_Acidobacteriota_Acidobacteriae_Acidobacteriales_Acidobacteriaceae_(Subgroup_1)_Edaphobacter,3.8109571019884925,0.11563029979308437,0.19254276164640294,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas,3.6981660289442133,0.12349828001445626,0.20109454444831817,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Frankiales_Nakamurellaceae_Nakamurella,7.703565196928656,0.01917305288364366,0.05791109398630376,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Puia,10.262577601479066,0.008137095330650202,0.032553864689022126,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Dokdonella,16.44139699720114,0.0017595297703363571,0.01505830129032045,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Pseudolabrys,0.6435172311268234,0.7832555743222088,0.8379013120656187,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Roseiarcus,11.038976691546738,0.006480263146179705,0.02980921047242664,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Erwiniaceae_Erwinia,1.1751806042827633,0.7561767634322678,0.8160499969005118,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,6.202523807812821,0.03503513421718332,0.08372032072677572,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteimonas,19.741554751378274,9.389159687210019e-4,0.011722530704933521,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus,2.5345398737411697,0.26056816094742,0.3618455970892474,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Cryobacterium,5.0819587205506505,0.05873072572879713,0.11541624743636412,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter,5.4577800364488605,0.04902410636999006,0.10324911341034357,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Nocardioides,0.13337501161262072,0.12514126847567456,0.2028721885420627,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_NA,41.663461543547356,6.287732355985576e-5,0.004190075054714689,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas,2.447154264341036,0.2771402697074386,0.37358102290233486,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalicibacterium,9.968581073548432,0.008900641893570151,0.03411912725868558,TRUE,TRUE
Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_Conexibacter,0.7273885010037001,0.8724715365893034,0.911482429816279,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Leifsonia,2.3562469198200615,0.2957733025354259,0.39436440338056783,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_Nocardia,21.346539691575632,7.144649530793336e-4,0.011218594405584181,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_Chryseolinea,3.6435223562466774,0.12754841720283358,0.2049686355049902,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NA,2.4731831030810505,0.2720722065043594,0.3721922933618722,FALSE,TRUE
Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_NA,0.870250572775702,0.9908426770327563,0.9908426770327563,FALSE,TRUE
Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_Solirubrobacteraceae_Solirubrobacter,28.092138510638577,2.68229656681817e-4,0.0070506081184934745,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_NA,23.79738853626611,9.556410900761022e-4,0.011722530704933521,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Reyranellales_Reyranellaceae_Reyranella,2.1418116771535973,0.34617179207032717,0.44233062320097355,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Luteolibacter,3.795765730347787,0.11665303907366924,0.19286631901708662,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Demequinaceae_Demequina,11.749774103050548,0.005317791918182842,0.026234771399835037,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Pseudohongiellaceae_BIyi10,2.039175673097356,0.37398567451151515,0.4713244117131424,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Azospirillales_Azospirillaceae_Azospirillum,12.668170705288365,0.004175445408218208,0.023833853106995928,TRUE,FALSE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_NA,13.91555077659479,0.003072432533912114,0.02261310344959316,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_env.OPS_17_NA,10.262019259665992,0.008138466172255531,0.032553864689022126,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae_Paenibacillus,7.776252154802767,0.01866169911115989,0.057229210607557,FALSE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingopyxis,5.259797595784513,0.05386515028980476,0.10773030057960951,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Niastella,0.9796185423632344,0.8983506055155708,0.9234441978484079,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Wandonia,13.560833759479705,0.0033445819803885253,0.023063278223576334,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Rhizobacter,5.675711014141921,0.044305224358872984,0.09881407614585005,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter,6.547161984988646,0.030259180635727665,0.07561303733201094,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Pandoraea,2.4493720248349287,0.2767039638561787,0.37358102290233486,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosospira,1.4787506600947877,0.5839915977457381,0.6736956362709455,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae_NA,5.073943188591876,0.058962648146838194,0.11541624743636412,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Parafilimonas,5.556012149154216,0.04682330736273837,0.10195844443483858,FALSE,TRUE
Bacteria_Myxococcota_Polyangia_Polyangiales_BIrii41_NA,3.5065639277098346,0.13844640777053763,0.21784445181776924,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Lacunisphaera,21.48408942404507,6.985209425572728e-4,0.011218594405584181,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Prosthecobacter,0.5235396646424815,0.6437384261623238,0.7222431122796804,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Pedosphaerales_Pedosphaeraceae_NA,19.057253557856193,0.0010611598506199554,0.012203338282129488,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Aminobacter,17.136045729279402,0.0015287009049574085,0.014374853017642698,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Steroidobacterales_Steroidobacteraceae_NA,487.9976032936039,4.284711139545349e-9,1.5767736993526885e-6,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Luteibacter,8.258969737038676,0.015664495591219678,0.04969426187559346,TRUE,FALSE
